OMIM:269700,BSCL2
OMIM:269840,ZAP70
OMIM:269880,PIK3R1
OMIM:269920,SLC17A5
OMIM:269921,GNE
OMIM:270100,NODAL
OMIM:270200,ALDH3A2
OMIM:270300,CDSN
OMIM:270400,DHCR7
OMIM:270420,SPINT2
OMIM:270450,IGF1R
OMIM:270550,SACS
OMIM:270685,BSCL2
OMIM:270700,ZFYVE26
OMIM:270800,CYP7B1
OMIM:270960,SYCP3
OMIM:270970,SPTA1
OMIM:271245,TWNK
OMIM:271510,TONSL
OMIM:271665,DDR2
OMIM:271700,COL2A1
OMIM:271900,ASPA
OMIM:271980,ALDH5A1
OMIM:272120,SCN5A
OMIM:272200,SUMF1
OMIM:272300,SUOX
OMIM:272440,CKAP2L
OMIM:272750,GM2A
OMIM:272800,HEXA
OMIM:273250,DHX37
OMIM:273395,WNT3
OMIM:273800,ITGA2B
OMIM:273900,FYB1
OMIM:274000,RBM8A
OMIM:274150,ADAMTS13
OMIM:274270,DPYD
OMIM:274300,THRB
OMIM:274500,TPO
OMIM:274700,TG
OMIM:274800,IYD
OMIM:274900,DUOXA2
OMIM:275100,TSHB
OMIM:275120,TRH
OMIM:275200,TSHR
OMIM:275350,TCN2
OMIM:275400,PNPLA6
OMIM:275630,ABHD5
OMIM:275900,SPART
OMIM:276300,MLH1
OMIM:276600,TAT
OMIM:276700,FAH
OMIM:276710,HPD
OMIM:276820,WNT7A
OMIM:276880,UROC1
OMIM:276902,CLRN1
OMIM:276904,USH1C
OMIM:277180,CFTR
OMIM:277380,LMBRD1
OMIM:277410,MMADHC
OMIM:277440,VDR
OMIM:277460,TTPA
OMIM:277470,TSEN54
OMIM:277480,VWF
OMIM:277580,EDNRB
OMIM:277600,ADAMTS10
OMIM:277700,WRN
OMIM:277900,ATP7B
OMIM:277950,MMP14
OMIM:278000,LIPA
OMIM:278150,LPAR6
OMIM:278250,ATP6V0A2
OMIM:278300,XDH
OMIM:278700,XPA
OMIM:278720,XPC
OMIM:278730,ERCC2
OMIM:278740,DDB2
OMIM:278750,POLH
OMIM:278760,ERCC4
OMIM:278780,ERCC5
OMIM:280000,PIGL
OMIM:300000,MID1
OMIM:300004,ARX
OMIM:300009,CLCN5
OMIM:300018,NR0B1
OMIM:300029,RPGR
OMIM:300048,FLNA
OMIM:300049,FLNA
OMIM:300055,MECP2
OMIM:300066,SMPX
OMIM:300067,DCX
OMIM:300068,AR
OMIM:300071,CACNA1F
OMIM:300088,PCDH19
OMIM:300100,ABCD1
OMIM:300106,BGN
OMIM:300114,CLCN4
OMIM:300115,SYN1
OMIM:300123,SOX3
OMIM:300143,IL1RAPL1
OMIM:300148,EIF2S3
OMIM:300166,BCOR
OMIM:300200,NR0B1
OMIM:300209,OFD1
OMIM:300210,TSPAN7
OMIM:300215,ARX
OMIM:300232,AIFM1
OMIM:300238,RBMX
OMIM:300243,SLC9A6
OMIM:300244,FLNA
OMIM:300257,LAMP2
OMIM:300260,MECP2
OMIM:300261,FAM50A
OMIM:300263,PHF8
OMIM:300271,RAB39B
OMIM:300280,FHL1
OMIM:300299,WAS
OMIM:300310,SH3KBP1
OMIM:300321,FLNA
OMIM:300322,HPRT1
OMIM:300323,HPRT1
OMIM:300352,SLC6A8
OMIM:300354,CUL4B
OMIM:300367,GATA1
OMIM:300373,AMER1
OMIM:300376,DMD
OMIM:300387,ACSL4
OMIM:300400,IL2RG
OMIM:300419,ARX
OMIM:300422,CASK
OMIM:300423,ATP6AP2
OMIM:300424,OFD1
OMIM:300425,NLGN3
OMIM:300434,SHROOM4
OMIM:300438,HSD17B10
OMIM:300448,ATRX
OMIM:300455,RPGR
OMIM:300472,IGBP1
OMIM:300475,BCAP31
OMIM:300476,CACNA1F
OMIM:300486,OPHN1
OMIM:300489,ATP7A
OMIM:300491,SYN1
OMIM:300494,NLGN3
OMIM:300495,NLGN4X
OMIM:300496,MECP2
OMIM:300497,NLGN4X
OMIM:300500,GPR143
OMIM:300510,BMP15
OMIM:300511,DIAPH2
OMIM:300514,FANCB
OMIM:300523,SLC16A2
OMIM:300534,KDM5C
OMIM:300539,AVPR2
OMIM:300554,CLCN5
OMIM:300555,OCRL
OMIM:300558,PAK3
OMIM:300582,SHOX
OMIM:300590,SMC1A
OMIM:300600,CACNA1F
OMIM:300604,POF1B
OMIM:300607,ARHGEF9
OMIM:300614,AIFM1
OMIM:300615,MAOA
OMIM:300622,C1GALT1C1
OMIM:300623,FMR1
OMIM:300624,FMR1
OMIM:300633,AR
OMIM:300635,XIAP
OMIM:300636,IKBKG
OMIM:300643,SRPX2
OMIM:300645,CYBB
OMIM:300653,PGK1
OMIM:300659,BRWD3
OMIM:300661,PRPS1
OMIM:300672,CDKL5
OMIM:300673,MECP2
OMIM:300676,UPF3B
OMIM:300695,FHL1
OMIM:300696,FHL1
OMIM:300699,GRIA3
OMIM:300707,CCNQ
OMIM:300717,FHL1
OMIM:300718,FHL1
OMIM:300749,CASK
OMIM:300751,ALAS2
OMIM:300752,ALAS2
OMIM:300755,BTK
OMIM:300758,MAMLD1
OMIM:300770,CSF2RA
OMIM:300802,SYP
OMIM:300803,ZNF711
OMIM:300804,OFD1
OMIM:300807,F9
OMIM:300814,GPR143
OMIM:300816,AIFM1
OMIM:300818,PIGA
OMIM:300830,PTCHD1
OMIM:300831,NSDHL
OMIM:300834,RPGR
OMIM:300835,GATA1
OMIM:300842,XK
OMIM:300844,RPS6KA3
OMIM:300849,GDI1
OMIM:300850,DLG3
OMIM:300853,MAGT1
OMIM:300854,TFE3
OMIM:300855,NAA10
OMIM:300857,UBQLN2
OMIM:300860,UBE2A
OMIM:300863,HDAC6
OMIM:300867,KDM6A
OMIM:300868,PIGA
OMIM:300872,TMLHE
OMIM:300882,HDAC8
OMIM:300884,ALG13
OMIM:300886,CLIC2
OMIM:300887,COX7B
OMIM:300888,IGSF1
OMIM:300894,WDR45
OMIM:300895,MED12
OMIM:300896,SLC35A2
OMIM:300905,PDK3
OMIM:300909,XPNPEP2
OMIM:300911,ATP6AP2
OMIM:300912,NEXMIF
OMIM:300914,COL4A6
OMIM:300915,HMGB3
OMIM:300918,MBTPS2
OMIM:300919,USP9X
OMIM:300923,KIF4A
OMIM:300928,MID2
OMIM:300934,SSR4
OMIM:300942,GPR101
OMIM:300943,GPR101
OMIM:300946,TSR2
OMIM:300952,NDUFB11
OMIM:300953,RNF113A
OMIM:300957,THOC2
OMIM:300958,DDX3X
OMIM:300960,EBP
OMIM:300963,CCDC22
OMIM:300966,TAF1
OMIM:300967,NONO
OMIM:300968,USP9X
OMIM:300971,MAGED2
OMIM:300972,ATP6AP1
OMIM:300978,RLIM
OMIM:300982,KLHL15
OMIM:300983,FRMPD4
OMIM:300984,USP27X
OMIM:300985,ADGRG2
OMIM:300986,HNRNPH2
OMIM:300988,MSN
OMIM:300989,BGN
OMIM:300990,AMMECR1
OMIM:300991,DNAAF6
OMIM:300997,OGT
OMIM:300998,RPL10
OMIM:301006,LAGE3
OMIM:301008,CNKSR2
OMIM:301010,ARR3
OMIM:301013,STEEP1
OMIM:301014,MBTPS2
OMIM:301015,ATP11C
OMIM:301018,GPRASP2
OMIM:301020,NDUFA1
OMIM:301021,NDUFB11
OMIM:301022,STAG2
OMIM:301024,SLC9A7
OMIM:301025,HS6ST2
OMIM:301026,GPC4
OMIM:301028,TBC1D8B
OMIM:301029,BCORL1
OMIM:301030,POLA1
OMIM:301031,MAGT1
OMIM:301032,MSL3
OMIM:301033,TBL1X
OMIM:301035,IRS4
OMIM:301039,NKAP
OMIM:301040,ATRX
OMIM:301041,ZC4H2
OMIM:301043,STAG2
OMIM:301044,SMC1A
OMIM:301045,ATP6AP2
OMIM:301050,COL4A5
OMIM:301051,TLR7
OMIM:301054,UBA1
OMIM:301056,OTUD5
OMIM:301058,FGF13
OMIM:301059,CFAP47
OMIM:301060,CLDN2
OMIM:301200,AMELX
OMIM:301220,POLA1
OMIM:301310,ABCB7
OMIM:301500,GLA
OMIM:301830,UBA1
OMIM:301835,PRPS1
OMIM:301900,PHF6
OMIM:302045,DMD
OMIM:302060,TAFAZZIN
OMIM:302200,NHS
OMIM:302350,NHS
OMIM:302500,ATP2B3
OMIM:302800,GJB1
OMIM:302905,TBX22
OMIM:302950,ARSL
OMIM:302960,EBP
OMIM:303100,CHM
OMIM:303350,L1CAM
OMIM:303400,TBX22
OMIM:303600,RPS6KA3
OMIM:303800,OPN1MW
OMIM:303900,OPN1LW
OMIM:304020,RPGR
OMIM:304100,L1CAM
OMIM:304110,EFNB1
OMIM:304120,FLNA
OMIM:304150,ATP7A
OMIM:304340,AP1S2
OMIM:304500,PRPS1
OMIM:304700,TIMM8A
OMIM:304790,FOXP3
OMIM:304800,AVPR2
OMIM:305000,DKC1
OMIM:305390,NDP
OMIM:305400,FGD1
OMIM:305450,MED12
OMIM:305600,PORCN
OMIM:305620,FLNA
OMIM:306000,PHKA2
OMIM:306400,CYBB
OMIM:306700,F8
OMIM:306900,F9
OMIM:306955,ZIC3
OMIM:307000,L1CAM
OMIM:307030,GK
OMIM:307800,PHEX
OMIM:308050,NSDHL
OMIM:308100,STS
OMIM:308205,MBTPS2
OMIM:308230,CD40LG
OMIM:308300,IKBKG
OMIM:308350,ARX
OMIM:308700,ANOS1
OMIM:308800,MBTPS2
OMIM:308905,PRICKLE3
OMIM:308990,CLCN5
OMIM:309000,OCRL
OMIM:309120,TEX11
OMIM:309300,CHRDL1
OMIM:309350,FLNA
OMIM:309400,ATP7A
OMIM:309500,PQBP1
OMIM:309510,ARX
OMIM:309530,IQSEC2
OMIM:309541,HCFC1
OMIM:309549,FTSJ1
OMIM:309580,ATRX
OMIM:309583,SMS
OMIM:309630,FGF16
OMIM:309900,IDS
OMIM:310400,MTM1
OMIM:310440,VMA21
OMIM:310468,CLCN5
OMIM:310490,AIFM1
OMIM:310500,NYX
OMIM:310600,NDP
OMIM:310700,FRMD7
OMIM:311070,PRPS1
OMIM:311200,OFD1
OMIM:311250,OTC
OMIM:311300,FLNA
OMIM:311360,FMR1
OMIM:311510,RAB39B
OMIM:311900,RBM10
OMIM:312000,SOX3
OMIM:312060,CFP
OMIM:312080,PLP1
OMIM:312300,AR
OMIM:312600,RP2
OMIM:312700,RS1
OMIM:312750,MECP2
OMIM:312863,IL2RG
OMIM:312920,PLP1
OMIM:313200,AR
OMIM:313400,TRAPPC2
OMIM:313500,EDA
OMIM:313900,WAS
OMIM:314050,GATA1
OMIM:314250,TAF1
OMIM:314400,FLNA
OMIM:314580,ZC4H2
OMIM:400047,TBL1Y
OMIM:600001,GATA6
OMIM:600002,PTH1R
OMIM:600059,PRPF8
OMIM:600060,MYO7A
OMIM:600072,PRNP
OMIM:600081,CYP2R1
OMIM:600092,HHAT
OMIM:600101,KCNQ4
OMIM:600105,CRB1
OMIM:600110,ELOVL4
OMIM:600116,PRKN
OMIM:600121,AGPS
OMIM:600132,TULP1
OMIM:600138,PRPF31
OMIM:600142,HTRA1
OMIM:600143,CLN8
OMIM:600145,VANGL1
OMIM:600151,ARL6
OMIM:600155,EDNRB
OMIM:600175,TRPV4
OMIM:600195,TEK
OMIM:600204,COL9A2
OMIM:600224,SPTBN2
OMIM:600231,AQP5
OMIM:600251,SPECC1L
OMIM:600263,IFNGR1
OMIM:600268,KRAS
OMIM:600309,GJA1
OMIM:600316,MYO15A
OMIM:600334,TTN
OMIM:600348,EML1
OMIM:600363,NIPA1
OMIM:600373,LONP1
OMIM:600376,ACVRL1
OMIM:600430,HDAC4
OMIM:600496,HNF1A
OMIM:600513,CHRNA4
OMIM:600625,BMP4
OMIM:600627,TDO2
OMIM:600630,ERCC6
OMIM:600638,TUBB3
OMIM:600649,CPT2
OMIM:600652,MYH14
OMIM:600666,GANAB
OMIM:600740,AP2S1
OMIM:600775,ERF
OMIM:600790,LOC111365204
OMIM:600794,GARS1
OMIM:600795,CHMP2B
OMIM:600802,JAK3
OMIM:600803,ABCB4
OMIM:600850,PRODH
OMIM:600858,PRKAG2
OMIM:600881,CRYBA1
OMIM:600882,RAB7A
OMIM:600886,FTL
OMIM:600901,FANCE
OMIM:600919,ANK2
OMIM:600920,SCARF2
OMIM:600955,PCSK1
OMIM:600965,WFS1
OMIM:600969,COL9A3
OMIM:600971,TMIE
OMIM:600972,SLC26A2
OMIM:600974,TMC1
OMIM:600977,PITPNM3
OMIM:600987,MEIS2
OMIM:600994,GSDME
OMIM:600995,NPHS2
OMIM:601003,ATP2A1
OMIM:601005,CACNA1C
OMIM:601042,SLC2A1
OMIM:601071,OTOF
OMIM:601072,TMPRSS3
OMIM:601088,MAF
OMIM:601098,LITAF
OMIM:601104,MAPT
OMIM:601110,ALG3
OMIM:601154,SCN5A
OMIM:601200,DICER1
OMIM:601214,JUP
OMIM:601216,LTBP3
OMIM:601238,ATCAY
OMIM:601277,ABCA12
OMIM:601287,SGCD
OMIM:601316,EYA4
OMIM:601317,MYO7A
OMIM:601331,BICC1
OMIM:601338,ATP1A3
OMIM:601358,SMARCA2
OMIM:601360,TBX4
OMIM:601369,COCH
OMIM:601382,MTMR2
OMIM:601399,RUNX1
OMIM:601412,LMX1A
OMIM:601414,PRPF3
OMIM:601419,DES
OMIM:601455,NDRG1
OMIM:601462,CHRNA1
OMIM:601472,GARS1
OMIM:601492,HYAL1
OMIM:601493,LDB3
OMIM:601494,TNNT2
OMIM:601518,RNASEL
OMIM:601536,HOXA1
OMIM:601539,PEX1
OMIM:601543,TECTA
OMIM:601544,GJB2
OMIM:601547,CRYBB2
OMIM:601552,ASPH
OMIM:601553,CDH3
OMIM:601559,LIFR
OMIM:601583,POU6F2
OMIM:601596,SH3TC2
OMIM:601606,CYLD
OMIM:601631,FOXC1
OMIM:601650,SDHAF2
OMIM:601680,TNNI2
OMIM:601705,FOXN1
OMIM:601707,SMO
OMIM:601709,PLAU
OMIM:601718,ABCA4
OMIM:601775,SLC19A1
OMIM:601777,GUCY2D
OMIM:601780,CLN6
OMIM:601812,PDGFRB
OMIM:601813,LRP5
OMIM:601815,PHGDH
OMIM:601820,KCNJ11
OMIM:601847,ABCB11
OMIM:601868,COL11A2
OMIM:601869,GIPC3
OMIM:601885,GJA3
OMIM:601887,CACNA1S
OMIM:601894,FN1
OMIM:601942,IL2RA
OMIM:601952,POMP
OMIM:601954,TCAP
OMIM:601977,MPL
OMIM:602014,TRPM6
OMIM:602032,KRT85
OMIM:602078,PHOX2A
OMIM:602079,FMO3
OMIM:602080,TNFRSF11A
OMIM:602081,FOXP2
OMIM:602082,TGFBI
OMIM:602083,PCDH15
OMIM:602088,INVS
OMIM:602092,USH1C
OMIM:602093,GUCA1A
OMIM:602099,SPG11
OMIM:602111,MMP13
OMIM:602152,TMEM67
OMIM:602271,CFAP410
OMIM:602342,TBL1XR1
OMIM:602347,ABCB4
OMIM:602361,FAM111A
OMIM:602398,DHCR24
OMIM:602400,ST14
OMIM:602433,SETX
OMIM:602450,DCLRE1C
OMIM:602459,POU4F3
OMIM:602471,GSC
OMIM:602473,ETHE1
OMIM:602477,HCN2
OMIM:602481,ATP1A2
OMIM:602482,FOXC1
OMIM:602483,GNAI3
OMIM:602485,GCK
OMIM:602501,PIK3CA
OMIM:602522,BSND
OMIM:602531,YY1AP1
OMIM:602535,NFIX
OMIM:602540,GJB2
OMIM:602541,CHKB
OMIM:602557,DDRGK1
OMIM:602579,MPI
OMIM:602629,THAP1
OMIM:602668,CNBP
OMIM:602722,ATP6V0A4
OMIM:602723,CARD14
OMIM:602771,SELENON
OMIM:602772,EYS
OMIM:602782,SLC29A3
OMIM:602849,FGFR3
OMIM:602875,NPR2
OMIM:603034,COLQ
OMIM:603147,ALG6
OMIM:603194,TMEM216
OMIM:603218,PRNP
OMIM:603278,ACTN4
OMIM:603284,CCM2
OMIM:603285,PDCD10
OMIM:603358,BCS1L
OMIM:603373,TSHR
OMIM:603383,ASB10
OMIM:603387,PIK3R2
OMIM:603457,SMCHD1
OMIM:603467,FANCF
OMIM:603471,SLC25A13
OMIM:603472,NOTCH2NLC
OMIM:603511,DNAJB6
OMIM:603516,ATXN10
OMIM:603543,TP63
OMIM:603546,KIF22
OMIM:603552,STX11
OMIM:603553,PRF1
OMIM:603563,WASHC5
OMIM:603585,SLC35A1
OMIM:603592,MOCOS
OMIM:603622,MYH9
OMIM:603629,TECTA
OMIM:603649,RIMS1
OMIM:603671,ZSWIM6
OMIM:603688,EPHB2
OMIM:603689,TTN
OMIM:603720,STRC
OMIM:603736,KAT6B
OMIM:603776,PCSK9
OMIM:603786,PROM1
OMIM:603813,LDLRAP1
OMIM:603830,SCN5A
OMIM:603903,HBB
OMIM:603909,CASP10
OMIM:603956,FGFR3
OMIM:603965,TRPC6
OMIM:604093,LRP1
OMIM:604116,ABCA4
OMIM:604117,LORICRIN
OMIM:604121,DNMT1
OMIM:604129,COL7A1
OMIM:604145,TTN
OMIM:604168,CTDP1
OMIM:604173,USB1
OMIM:604187,KIF5A
OMIM:604213,GPSM2
OMIM:604218,SERPINI1
OMIM:604219,CRYAA
OMIM:604232,SPATA7
OMIM:604250,TFR2
OMIM:604271,GHR
OMIM:604273,ATPAF2
OMIM:604278,SLC4A4
OMIM:604286,SGCB
OMIM:604290,CP
OMIM:604292,TP63
OMIM:604307,CRYGC
OMIM:604308,FBN1
OMIM:604317,WDR62
OMIM:604320,IGHMBP2
OMIM:604321,KNL1
OMIM:604326,PPP2R2B
OMIM:604352,ADGRV1
OMIM:604356,CHN1
OMIM:604360,SPG11
OMIM:604364,DEPDC5
OMIM:604367,PPARG
OMIM:604369,SLC17A5
OMIM:604370,BRCA1
OMIM:604377,SCO2
OMIM:604379,LIPH
OMIM:604387,NPHP3
OMIM:604391,MRE11
OMIM:604393,AIPL1
OMIM:604400,TMEM43
OMIM:604403,SCN1A
OMIM:604416,PSTPIP1
OMIM:604432,TTBK2
OMIM:604484,TFG
OMIM:604536,PKP1
OMIM:604537,LCA5
OMIM:604559,TRPM4
OMIM:604563,SBF2
OMIM:604625,PAX9
OMIM:604715,SLC6A2
OMIM:604717,ACTG1
OMIM:604757,MSX2
OMIM:604765,DES
OMIM:604777,CYP4F22
OMIM:604804,CDK5RAP2
OMIM:604841,COL11A1
OMIM:604864,COL2A1
OMIM:604928,CISD2
OMIM:604931,H6PD
OMIM:605013,NDE1
OMIM:605019,ANGPTL3
OMIM:605039,ASXL1
OMIM:605041,CYLD
OMIM:605115,NR3C2
OMIM:605130,KMT2A
OMIM:605192,SIX1
OMIM:605231,MKKS
OMIM:605253,EGR2
OMIM:605258,AICDA
OMIM:605259,KCNC3
OMIM:605275,LZTR1
OMIM:605280,HSPD1
OMIM:605282,CHSY1
OMIM:605285,HK1
OMIM:605289,TP63
OMIM:605355,TNNT1
OMIM:605361,PRKCG
OMIM:605362,EYA4
OMIM:605373,SDHC
OMIM:605375,CHRNB2
OMIM:605376,CFC1
OMIM:605387,CHMP4B
OMIM:605428,GAB1
OMIM:605479,ABCB11
OMIM:605543,SNCA
OMIM:605552,MTTP
OMIM:605583,SLC17A8
OMIM:605588,LMNA
OMIM:605594,DSPP
OMIM:605635,CLCN2
OMIM:605637,MYH2
OMIM:605670,C1QTNF5
OMIM:605676,DSP
OMIM:605711,NFU1
OMIM:605714,APP
OMIM:605724,BRCA2
OMIM:605726,SIGMAR1
OMIM:605751,PRRT2
OMIM:605809,CHRNE
OMIM:605814,SLC25A13
OMIM:605820,GNE
OMIM:605822,XYLT2
OMIM:605850,DMGDH
OMIM:605909,PINK1
OMIM:605911,HMGCS2
OMIM:606002,SETX
OMIM:606003,TALDO1
OMIM:606053,TBR1
OMIM:606056,MOGS
OMIM:606068,FAM161A
OMIM:606069,SLC40A1
OMIM:606070,MATR3
OMIM:606071,TRPV4
OMIM:606072,CAV3
OMIM:606159,FTL
OMIM:606164,RPS28
OMIM:606170,KAT6B
OMIM:606217,CRELD1
OMIM:606220,FBXL3
OMIM:606232,SHANK3
OMIM:606324,PARK7
OMIM:606346,MYO6
OMIM:606367,IL2RA
OMIM:606392,PDX1
OMIM:606394,NEUROD1
OMIM:606408,TNXB
OMIM:606438,JPH3
OMIM:606482,DNM2
OMIM:606545,ALOXE3
OMIM:606574,SLC45A2
OMIM:606579,NLRP1
OMIM:606595,HSPB1
OMIM:606612,FKRP
OMIM:606658,ITPR1
OMIM:606664,GNMT
OMIM:606685,SGCD
OMIM:606688,PRNP
OMIM:606693,ATP13A2
OMIM:606703,ADCY5
OMIM:606705,TMC1
OMIM:606713,GRHL3
OMIM:606719,CDKN2A
OMIM:606721,CAV1
OMIM:606744,RBBP8
OMIM:606762,GLUD1
OMIM:606763,DNAAF3
OMIM:606766,SLC26A8
OMIM:606768,DYSF
OMIM:606777,SLC2A1
OMIM:606785,UGT1A1
OMIM:606798,DRD5
OMIM:606812,FH
OMIM:606824,SLC5A1
OMIM:606835,TRPV4
OMIM:606843,CD40
OMIM:606856,PALLD
OMIM:606893,ELMO2
OMIM:606943,USH1G
OMIM:606952,TYR
OMIM:606966,NPHP4
OMIM:606996,NPHP4
OMIM:607014,IDUA
OMIM:607015,IDUA
OMIM:607016,IDUA
OMIM:607039,OTOA
OMIM:607060,LRRK2
OMIM:607078,MATN3
OMIM:607080,DHH
OMIM:607084,WHRN
OMIM:607091,B4GALT1
OMIM:607101,MYO3A
OMIM:607115,NLRP3
OMIM:607131,KIF7
OMIM:607136,TBP
OMIM:607143,ALG12
OMIM:607151,RNF213
OMIM:607155,FKRP
OMIM:607196,SLC25A19
OMIM:607200,DUOX2
OMIM:607225,ALS2
OMIM:607236,PANK2
OMIM:607250,TDP1
OMIM:607259,SPG7
OMIM:607271,CASP8
OMIM:607278,MET
OMIM:607323,SALL4
OMIM:607326,DYM
OMIM:607330,SC5D
OMIM:607346,KCND3
OMIM:607361,TMEM67
OMIM:607364,CLCNKB
OMIM:607371,ACTB
OMIM:607398,MRAP
OMIM:607417,CRBN
OMIM:607426,COQ2
OMIM:607432,PAFAH1B1
OMIM:607450,DSP
OMIM:607453,CCDC50
OMIM:607454,TMEM240
OMIM:607473,VKORC1
OMIM:607475,RLBP1
OMIM:607476,RLBP1
OMIM:607482,CSRP3
OMIM:607483,SLC19A3
OMIM:607485,GRN
OMIM:607487,TCAP
OMIM:607523,COL7A1
OMIM:607539,BHLHA9
OMIM:607541,TGFBI
OMIM:607554,KCNQ1
OMIM:607596,VRK1
OMIM:607598,ERBB3
OMIM:607616,SMPD1
OMIM:607624,RAB27A
OMIM:607625,NPC2
OMIM:607626,CLDN1
OMIM:607628,CLCN2
OMIM:607631,EFHC1
OMIM:607634,LRP5
OMIM:607641,DCTN1
OMIM:607654,KRT1
OMIM:607655,DSP
OMIM:607676,IRAK4
OMIM:607677,MPZ
OMIM:607678,EGR2
OMIM:607681,GABRG2
OMIM:607682,CACNB4
OMIM:607684,NEFL
OMIM:607685,PDGFRA
OMIM:607688,GIGYF2
OMIM:607706,GDAP1
OMIM:607734,NEFL
OMIM:607736,MPZ
OMIM:607745,SCN2A
OMIM:607765,HSD3B7
OMIM:607778,IHH
OMIM:607791,MPZ
OMIM:607812,SEC23A
OMIM:607821,MYO6
OMIM:607823,SOX18
OMIM:607829,DCHS1
OMIM:607832,CD2AP
OMIM:607836,FOXD3
OMIM:607842,TSHZ1
OMIM:607847,GFI1
OMIM:607850,ASPN
OMIM:607855,LAMA2
OMIM:607864,AXIN1
OMIM:607876,STARD7
OMIM:607903,DSG4
OMIM:607906,ALG2
OMIM:607921,FSCN2
OMIM:607932,BMP4
OMIM:607936,CSTA
OMIM:607941,GATA4
OMIM:607944,ACP5
OMIM:608013,GBA
OMIM:608022,BMPER
OMIM:608027,PCLO
OMIM:608030,FUS
OMIM:608033,RANBP2
OMIM:608051,PROM1
OMIM:608068,MEFV
OMIM:608091,TMEM216
OMIM:608093,DPAGT1
OMIM:608097,ARFGEF2
OMIM:608099,SGCA
OMIM:608104,ALG8
OMIM:608105,TBC1D24
OMIM:608106,UNG
OMIM:608115,FSHR
OMIM:608118,SLC30A2
OMIM:608180,FBLN1
OMIM:608194,RPGRIP1
OMIM:608203,RAC2
OMIM:608224,P2RX2
OMIM:608233,AP3B1
OMIM:608236,ARHGEF10
OMIM:608265,HGF
OMIM:608266,CDC73
OMIM:608320,MEF2A
OMIM:608323,YARS1
OMIM:608328,FBN1
OMIM:608340,GDAP1
OMIM:608358,MYH7
OMIM:608361,ACAN
OMIM:608380,CERKL
OMIM:608389,SIX1
OMIM:608390,SCN4A
OMIM:608393,CENPJ
OMIM:608404,CD36
OMIM:608423,TNPO3
OMIM:608443,CC2D1A
OMIM:608456,MUTYH
OMIM:608470,TGFBI
OMIM:608471,TGFBI
OMIM:608540,ALG1
OMIM:608553,NMNAT1
OMIM:608565,ESRRB
OMIM:608569,ABCC9
OMIM:608594,AGPAT2
OMIM:608611,RPIA
OMIM:608612,ZMPSTE24
OMIM:608615,AXIN2
OMIM:608627,VAPB
OMIM:608629,AHI1
OMIM:608634,HSPB1
OMIM:608641,GRHL2
OMIM:608643,DDC
OMIM:608644,DNAH5
OMIM:608647,HYDIN
OMIM:608649,SLC27A4
OMIM:608653,CDC14A
OMIM:608673,HSPB8
OMIM:608681,MESP2
OMIM:608688,ATIC
OMIM:608709,LMNB2
OMIM:608716,ASPM
OMIM:608728,MATN3
OMIM:608747,IGF1
OMIM:608751,MYL3
OMIM:608758,MYL2
OMIM:608776,ALG9
OMIM:608779,COG7
OMIM:608782,PDP1
OMIM:608799,DPM1
OMIM:608800,TSPYL1
OMIM:608804,GJC2
OMIM:608807,TTN
OMIM:608810,CRYAB
OMIM:608836,CPT2
OMIM:608837,MYH8
OMIM:608840,LARGE1
OMIM:608864,IRF6
OMIM:608874,MSX1
OMIM:608885,SLC2A1
OMIM:608890,SNAI2
OMIM:608895,FBLN5
OMIM:608898,UNC13D
OMIM:608902,CYP2D6
OMIM:608907,ABCA7
OMIM:608908,SCO2
OMIM:608930,CHRNA1
OMIM:608940,PCYT1A
OMIM:608957,CD8A
OMIM:608970,CTNNA1
OMIM:608978,WT1
OMIM:608980,FREM1
OMIM:608984,RNF170
OMIM:608996,FOXL2
OMIM:609006,ESPN
OMIM:609016,HADHA
OMIM:609033,FLVCR1
OMIM:609040,PKP2
OMIM:609048,CDK4
OMIM:609049,LAMB2
OMIM:609053,FANCI
OMIM:609054,BRIP1
OMIM:609056,ST3GAL5
OMIM:609057,CD151
OMIM:609060,GFM1
OMIM:609069,PTF1A
OMIM:609115,HNRNPDL
OMIM:609129,DIAPH3
OMIM:609136,SOX10
OMIM:609140,COL8A2
OMIM:609141,ZEB1
OMIM:609152,TSHR
OMIM:609153,ABCB6
OMIM:609161,PDE8B
OMIM:609162,COL2A1
OMIM:609180,MPDU1
OMIM:609195,B4GALNT1
OMIM:609200,MYOT
OMIM:609218,SLC38A8
OMIM:609220,PLOD2
OMIM:609241,NAGA
OMIM:609242,NAGA
OMIM:609254,IQCB1
OMIM:609260,MFN2
OMIM:609265,CHEK2
OMIM:609270,TPP1
OMIM:609273,KBTBD13
OMIM:609283,SLC25A4
OMIM:609284,TPM3
OMIM:609285,TPM2
OMIM:609286,TWNK
OMIM:609304,SLC25A22
OMIM:609306,EEF2
OMIM:609307,FGF14
OMIM:609308,POMT1
OMIM:609310,MLH1
OMIM:609311,FGD4
OMIM:609322,SMARCB1
OMIM:609340,DDHD1
OMIM:609404,STOX1
OMIM:609432,BHLHA9
OMIM:609439,CIB2
OMIM:609441,BMPR1B
OMIM:609446,KCNMA1
OMIM:609452,LDB3
OMIM:609460,KIFBP
OMIM:609508,COL2A1
OMIM:609524,FLNC
OMIM:609528,SNAP29
OMIM:609529,TNFRSF13B
OMIM:609533,PCDH15
OMIM:609536,C5
OMIM:609549,MFRP
OMIM:609560,TK2
